40.4378600,-79.9122600,2
40.4266300,-79.9525700,2
40.4824400,-79.9119900,22
40.4546300,-79.8584100,1
40.4493100,-80.0203600,2
40.4662100,-80.0168400,2
40.4549500,-79.9618700,1
40.4451000,-80.0162400,2
40.4780100,-79.9470800,1
40.4898300,-80.0438500,1
40.4359900,-79.9466000,1
40.4179800,-79.9790200,5
40.4741300,-80.0127800,2
40.4680200,-80.0353100,2
40.4640600,-79.8918000,2
40.4135000,-79.9886600,2
40.4433000,-80.0398500,1
40.4896900,-79.9337500,1
40.4405900,-79.9954300,2
40.4195000,-79.9741400,1
40.4438400,-79.9942800,3
40.4554300,-79.9974300,1
40.4685100,-79.9015800,2
40.4459500,-79.9977800,2
40.4486000,-80.0144700,1
40.4264100,-79.9264600,1
40.4747400,-80.0302200,2
40.4989400,-80.0128000,1
40.4609300,-79.9476900,2
40.4685900,-80.0097300,2
40.4451000,-79.9938300,4
40.4561600,-79.9949100,2
40.4665400,-79.9288400,2
40.4507400,-79.8692400,2
40.4145900,-79.9614200,1
40.4447400,-79.9958300,2
40.4767600,-80.0204500,2
40.4529900,-79.9660400,1
40.4805000,-80.0190800,1
40.4257800,-79.9196000,1
40.4212700,-79.9496300,1
40.4627300,-80.0318900,2
40.4795300,-79.9166100,2
40.4410000,-79.9540600,2
40.4276100,-79.8911500,1
40.4903400,-80.0390200,4
40.4713400,-79.9114200,2
40.4734100,-80.0028900,1
40.4867600,-79.9277200,2
40.4394800,-79.9128200,2
40.4015500,-80.0095500,1
40.4718500,-79.9417200,1
40.4625000,-79.9444900,2
40.4000800,-79.9799900,2
40.4272900,-80.0302000,1
40.4000800,-80.0232200,1
40.4677000,-79.9852300,2
40.4710300,-80.0343000,3
40.4902400,-80.0197700,2
40.4542700,-79.8977500,5
40.4181300,-79.9882100,1
40.4293100,-79.9564500,1
40.3911000,-80.0007800,2
40.4437800,-80.0277500,2
40.4358600,-79.9677200,1
40.4553600,-79.9079200,2
40.4574300,-79.8964600,2
40.4760200,-79.9109900,2
40.4595800,-79.9297200,1
40.4567900,-79.9580400,1
40.4137600,-79.9950500,8
40.4138100,-79.9956300,2
40.4757900,-80.0127900,2
40.4498800,-79.8785500,1
40.4723300,-80.0166400,2
40.3846800,-79.9996800,1
40.4698100,-79.9560500,1
40.4380100,-79.9121900,1
40.4386200,-79.9909700,2
40.4775000,-79.9420000,2
40.4909900,-80.0277600,2
40.4357200,-80.0362700,2
40.4559100,-79.9053100,2
40.4755800,-79.9122800,1
40.4359000,-80.0516500,2
40.4388700,-80.0557800,1
40.4420700,-80.0343000,2
40.4541400,-79.9122300,3
40.4229600,-79.9507700,3
40.3966600,-79.9905000,2
40.4633500,-79.9268400,1
40.4910500,-80.0377900,1
40.4761300,-80.0338800,1
40.4835500,-80.0355800,4
40.4572200,-79.9223800,3
40.4770100,-79.9132400,7
40.4123400,-79.9106500,2
40.4654100,-79.9914300,12
40.4769300,-80.0194600,2
40.4588600,-79.9350100,1
40.4812900,-80.0060300,4
40.4614900,-79.8892100,2
40.4362500,-79.9727300,1
40.4466600,-79.9659000,4
40.4115200,-79.9772300,1
40.4777700,-79.9548400,1
40.4782100,-80.0030900,2
40.4756300,-79.9284500,1
40.3804100,-79.9350900,1
40.4295700,-80.0245200,4
40.4675700,-79.9346900,2
40.4371100,-80.0025200,1
40.4606700,-79.9685900,1
40.4780100,-80.0282800,17
40.4718900,-79.9105900,2
40.4683200,-79.9390500,2
40.4905100,-80.0251700,2
40.4532000,-79.9687200,2
40.4555200,-79.9793200,2
40.4486500,-80.0104600,2
40.4476900,-80.0210300,1
40.4129000,-80.0100500,2
40.4176400,-79.9703500,1
40.4553700,-79.8970700,2
40.4599800,-80.0241300,2
40.4523800,-79.9346500,2
40.4784400,-80.0206600,1
40.4886800,-80.0397200,1
40.4660500,-79.9846600,3
40.4345600,-79.9909000,2
40.4733200,-80.0155800,1
40.4717800,-80.0376000,2
40.3896700,-80.0136600,2
40.4520600,-79.9284000,2
40.4576000,-79.8787400,1
40.4450400,-79.9894900,1
40.4580300,-80.0006300,2
40.4758100,-79.9577200,2
40.4421200,-80.0228100,2
40.4802500,-80.0445400,2
40.4693400,-79.9197800,6
40.4428400,-80.0307600,3
40.4800100,-79.9552400,1
40.4748700,-80.0273800,2
40.4827400,-79.9080400,2
40.4435500,-80.0540500,2
40.4554800,-79.9383200,1
40.4182200,-79.9662100,1
40.3788600,-79.9897500,1
40.4616000,-79.9103900,2
40.4619900,-80.0309800,2
40.4077100,-79.9915800,5
40.4656200,-79.8900600,2
40.4535800,-79.9821700,2
40.4732800,-80.0375400,1
40.4131400,-80.0099500,2
40.4574400,-79.9928900,2
40.4616700,-80.0293800,1
40.4756600,-80.0334900,2
40.4474200,-79.9540300,3
40.4583200,-79.9003600,2
40.4842300,-79.9212100,5
40.3886900,-79.9333000,1
40.4752700,-80.0325700,2
40.4637400,-79.9025600,2
40.4627100,-79.9311500,1
40.4268300,-79.9397700,2
40.4429800,-79.9677200,1
40.3922300,-80.0051100,3
40.4166100,-79.9257300,1
40.4883500,-79.8993400,1
40.4808000,-80.0379700,1
40.4890300,-79.9321900,3
40.4396100,-80.0503300,3
40.4711400,-79.9862100,2
40.4342600,-80.0502600,8
40.4280900,-79.9503000,2
40.4913000,-80.0108500,3
40.4364600,-79.9088200,1
40.4562100,-79.9047800,1
40.4391600,-80.0466800,9
40.4488600,-79.9649100,12
40.4824300,-79.9297700,2
40.4676300,-80.0266800,2
40.4658500,-79.9130300,2
40.4612100,-79.9077500,2
40.4673100,-80.0134800,2
40.4347100,-79.9730900,3
40.4366400,-79.9943800,1
40.4586700,-79.9871100,3
40.4342000,-79.9521700,1
40.4692000,-79.9379000,3
40.4896000,-80.0257100,1
40.4464500,-79.9964600,1
40.4339900,-79.9651600,1
40.4215600,-80.0024400,1
40.4832500,-80.0041800,2
40.4076200,-80.0333100,1
40.4455500,-79.9368000,1
40.3655000,-79.9126800,1
40.4500900,-79.9998400,1
40.4618400,-79.8935700,2
40.4593900,-80.0148400,2
40.4556100,-80.0093300,1
40.4595200,-79.8954700,1
40.4644400,-79.9791800,2
40.4989400,-80.0123200,6
40.4772700,-80.0186900,46
40.4585600,-80.0236600,1
40.4865300,-79.9352200,1
40.4529200,-79.9314700,2
40.4893200,-79.9341600,2
40.4136200,-79.9897000,1
40.4470000,-79.9490400,1
40.4633800,-80.0138000,2
40.4334300,-79.9344000,2
40.4562400,-79.9747000,2
40.3837600,-80.0155600,1
40.4755800,-80.0239500,2
40.4277200,-79.9360100,4
40.4300600,-79.9578400,1
40.4883900,-79.9258000,2
