40.4678700,-79.8914700,2
40.4824400,-79.9119900,6
40.4927800,-80.0219500,2
40.4546300,-79.8584100,4
40.4072700,-80.0347600,2
40.3883800,-80.0142300,2
40.4143700,-79.9901700,2
40.4381600,-79.9761500,2
40.3845900,-79.9948100,6
40.4549500,-79.9618700,2
40.4433300,-80.0432000,1
40.4451000,-80.0162400,1
40.4526800,-79.9637400,2
40.4394400,-79.9562500,1
40.4832900,-79.9001900,2
40.4511900,-80.0602900,2
40.4306500,-80.0025500,1
40.4409000,-79.9738400,2
40.4566600,-79.9779500,2
40.3750600,-80.0016200,2
40.4079400,-80.0151700,4
40.4593800,-79.9145800,2
40.4144300,-79.9880300,1
40.4053200,-80.0300100,3
40.4378900,-80.0046000,1
40.4340300,-79.8962100,2
40.4219100,-79.9813300,2
40.4397300,-79.9524500,2
40.4525300,-79.9016900,1
40.4158300,-79.9704000,2
40.4505400,-79.9469700,2
40.4548100,-79.8974000,1
40.4554000,-79.9660400,2
40.4614100,-79.9708000,2
40.4451000,-79.9938300,14
40.4443600,-80.0360600,2
40.4596300,-79.9114200,2
40.4355700,-79.9937100,2
40.4437000,-80.0545500,2
40.4508300,-79.9860000,2
40.4634300,-79.9251500,2
40.3855100,-80.0108600,3
40.3827800,-79.9824100,2
40.4601600,-79.9866500,2
40.4206500,-80.0024400,4
40.3865200,-79.9999600,2
40.4646500,-80.0139000,2
40.3932400,-80.0192900,2
40.3959400,-80.0016300,2
40.4510900,-79.9425700,2
40.4130600,-80.0331500,3
40.4212700,-79.9496300,15
40.4160000,-79.9976700,2
40.4903400,-80.0390200,3
40.4436100,-80.0357100,4
40.4395500,-79.9973400,2
40.3927500,-79.9962100,2
40.4935200,-80.0277500,2
40.3981700,-79.9892100,2
40.4015500,-80.0095500,4
40.4275400,-79.9348600,2
40.4158400,-80.0038500,2
40.4683600,-79.9904800,2
40.4021900,-80.0007800,2
40.4625000,-79.9444900,7
40.4802100,-79.9338400,2
40.4272900,-80.0302000,19
40.4363800,-79.9983200,2
40.4406800,-79.9821500,1
40.4431900,-80.0258000,2
40.4428200,-79.9797600,2
40.4655100,-79.9410600,2
40.4411800,-80.0400500,2
